전용면적(㎡),대지권면적(㎡),계약일,거래금액(만원),층,거래유형,관내,PNU,매수자_M,매수자_개인,매수자_공공기관,매수자_기타,매수자_법인,매도자_M,매도자_개인,매도자_공공기관,매도자_기타,매도자_법인,등기일자,건축연령,계약기간,거래유형_중개거래,거래유형_직거래
54.12,31.35,2023-12-12,26500,3,중개거래,1,1150010300103910045,1,0,0,0,0,1,0,0,0,0,,9,,1,0
27.12,17.91,2023-12-12,13700,2,중개거래,1,1150010300109630023,1,0,0,0,0,1,0,0,0,0,,30,,1,0
44.64,20.84,2023-12-12,19000,4,중개거래,1,1150010300104250045,1,0,0,0,0,1,0,0,0,0,,20,,1,0
60.63,29.23,2023-12-12,27500,2,중개거래,1,1150010300103570003,1,0,0,0,0,1,0,0,0,0,,22,,1,0
36.36,28.17,2023-12-12,11900,1,중개거래,1,1150010300100560380,1,0,0,0,0,1,0,0,0,0,,33,,1,0
59.71,28.66,2023-12-12,17750,-1,직거래,0,1150010300103720063,1,0,0,0,0,1,0,0,0,0,,29,,0,1
60.4,26.6,2023-12-11,21000,4,중개거래,1,1150010300110780011,1,0,0,0,0,1,0,0,0,0,,21,,1,0
35.08,23.157,2023-12-11,24500,4,중개거래,1,1150010300103970001,1,0,0,0,0,1,0,0,0,0,,10,,1,0
58.59,36.95,2023-12-11,20000,1,중개거래,1,1150010300100980135,1,0,0,0,0,1,0,0,0,0,,30,,1,0
29.78,19.84,2023-12-11,13100,3,중개거래,1,1150010300104100241,1,0,0,0,0,1,0,0,0,0,,15,,1,0
69.405,41.441,2023-12-11,26000,4,중개거래,1,1150010300101020021,1,0,0,0,0,1,0,0,0,0,,22,,1,0
29.66,17.71,2023-12-11,20000,3,중개거래,1,1150010300103320042,1,0,0,0,0,1,0,0,0,0,,8,,1,0
41.44,27.29,2023-12-11,36700,6,중개거래,1,1150010300111000003,1,0,0,0,0,1,0,0,0,0,,3,,1,0
43.14,26.45,2023-12-09,26900,6,중개거래,1,1150010300103920008,1,0,0,0,0,1,0,0,0,0,,9,,1,0
54.54,30.08,2023-12-09,21000,5,중개거래,1,1150010300109560035,1,0,0,0,0,1,0,0,0,0,,19,,1,0
46.93,29.19,2023-12-09,33000,5,직거래,0,1150010300104030013,1,0,0,0,0,1,0,0,0,0,,1,,0,1
36.18,21.1,2023-12-09,30800,6,중개거래,1,1150010300110450008,1,0,0,0,0,1,0,0,0,0,,6,,1,0
40.77,20.97,2023-12-09,15000,2,중개거래,1,1150010300109620017,1,0,0,0,0,1,0,0,0,0,,29,,1,0
54.91,30.28,2023-12-09,20000,2,중개거래,1,1150010300103710042,1,0,0,0,0,1,0,0,0,0,,14,,1,0
29.4,17.98,2023-12-09,30000,3,직거래,0,1150010300103550041,1,0,0,0,0,1,0,0,0,0,,1,,0,1
29.93,18.31,2023-12-08,26800,2,중개거래,1,1150010300103620077,1,0,0,0,0,1,0,0,0,0,,4,,1,0
55.79,17.66,2023-12-08,28500,7,중개거래,1,1150010300100290065,1,0,0,0,0,1,0,0,0,0,,13,,1,0
67.14,37.62,2023-12-08,28500,2,중개거래,1,1150010300101630009,1,0,0,0,0,1,0,0,0,0,,15,,1,0
31.68,19.87,2023-12-08,22900,4,중개거래,1,1150010300103550037,1,0,0,0,0,1,0,0,0,0,,8,,1,0
29.97,15.686,2023-12-08,28100,6,직거래,0,1150010300101530007,1,0,0,0,0,1,0,0,0,0,,7,,0,1
61.64,29.36,2023-12-08,21500,1,중개거래,1,1150010300104210027,1,0,0,0,0,1,0,0,0,0,,29,,1,0
43.59,24.73,2023-12-08,13000,3,중개거래,1,1150010300100560490,1,0,0,0,0,1,0,0,0,0,,22,,1,0
52.72,30.63,2023-12-07,25200,5,직거래,0,1150010300100460017,1,0,0,0,0,1,0,0,0,0,,12,,0,1
27.12,17.739,2023-12-07,30500,3,직거래,0,1150010300109060010,1,0,0,0,0,1,0,0,0,0,,2,,0,1
27.42,17.935,2023-12-07,30500,3,직거래,0,1150010300109060010,1,0,0,0,0,1,0,0,0,0,,2,,0,1
64.14,32.6,2023-12-06,26800,2,중개거래,0,1150010300107980005,1,0,0,0,0,1,0,0,0,0,,20,,1,0
68.07,32.37,2023-12-06,20000,1,직거래,0,1150010300101050108,1,0,0,0,0,1,0,0,0,0,,21,,0,1
56.67,32.37,2023-12-06,18800,-1,중개거래,1,1150010300109670036,1,0,0,0,0,1,0,0,0,0,,21,,1,0
15.66,5.9192,2023-12-05,14000,4,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.08,5.7,2023-12-05,14000,4,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.08,5.7,2023-12-05,14000,5,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.08,5.7,2023-12-05,14000,4,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.66,5.9192,2023-12-05,14000,5,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.08,5.7,2023-12-05,14000,5,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.66,5.9192,2023-12-05,14000,5,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.66,5.9192,2023-12-05,14000,4,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.08,5.7,2023-12-05,14000,6,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.66,5.9192,2023-12-05,14000,6,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.08,5.7,2023-12-05,14000,6,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
15.66,5.9192,2023-12-05,14000,6,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
69.6,26.3077,2023-12-05,48000,7,직거래,0,1150010300109820006,1,0,0,0,0,1,0,0,0,0,,14,,0,1
29.97,18.54,2023-12-05,20600,2,중개거래,1,1150010300103440011,1,0,0,0,0,1,0,0,0,0,,9,,1,0
48.84,26.28,2023-12-04,18000,4,중개거래,1,1150010300103490011,1,0,0,0,0,1,0,0,0,0,,22,,1,0
38.52,24.32,2023-12-04,23000,3,중개거래,1,1150010300103720075,1,0,0,0,0,1,0,0,0,0,,7,,1,0
30.72,18.21,2023-12-03,13500,4,중개거래,1,1150010300103320018,1,0,0,0,0,1,0,0,0,0,,21,,1,0
53.72,23.54,2023-12-03,17000,1,직거래,0,1150010300104550007,1,0,0,0,0,1,0,0,0,0,,22,,0,1
50.22,22.54,2023-12-02,24900,2,중개거래,1,1150010300104250041,1,0,0,0,0,1,0,0,0,0,,23,,1,0
45.22,26.51,2023-12-01,21000,2,중개거래,1,1150010300103950007,1,0,0,0,0,1,0,0,0,0,,13,,1,0
25.19,19.9,2023-12-01,31000,6,직거래,0,1150010300103590094,1,0,0,0,0,1,0,0,0,0,,0,,0,1
42.34,28.738,2023-12-01,29800,2,중개거래,1,1150010300103540068,1,0,0,0,0,1,0,0,0,0,,8,,1,0
38.76,9.981,2023-12-01,23500,7,중개거래,1,1150010300111050010,1,0,0,0,0,1,0,0,0,0,,9,,1,0
24.78,17.17,2023-12-01,15000,3,중개거래,1,1150010300100240078,1,0,0,0,0,1,0,0,0,0,,32,,1,0
63.06,33.77,2023-11-30,24000,1,중개거래,1,1150010300103720009,1,0,0,0,0,1,0,0,0,0,,22,,1,0
34.77,25.78,2023-11-30,18000,2,중개거래,1,1150010300109570030,1,0,0,0,0,1,0,0,0,0,,36,,1,0
47.88,22.04,2023-11-30,17000,3,직거래,0,1150010300100560181,1,0,0,0,0,1,0,0,0,0,,22,,0,1
27.81,16.24,2023-11-30,35200,3,직거래,0,1150010300100240035,1,0,0,0,0,1,0,0,0,0,,0,,0,1
29.66,17.71,2023-11-30,20000,5,중개거래,1,1150010300103320042,1,0,0,0,0,1,0,0,0,0,,8,,1,0
27.54,20.76,2023-11-30,29900,2,직거래,0,1150010300103600003,1,0,0,0,0,1,0,0,0,0,,2,,0,1
32.27,21.23,2023-11-30,12600,2,중개거래,1,1150010300101000045,1,0,0,0,0,1,0,0,0,0,,37,,1,0
27.06,13.8,2023-11-30,17700,5,중개거래,1,1150010300103670067,1,0,0,0,0,1,0,0,0,0,,11,,1,0
22.9,13.5,2023-11-29,18900,4,중개거래,1,1150010300103510041,1,0,0,0,0,1,0,0,0,0,,6,,1,0
56.55,31.86,2023-11-29,25500,3,중개거래,1,1150010300101020217,1,0,0,0,0,1,0,0,0,0,,12,,1,0
29.66,17.71,2023-11-29,20000,7,중개거래,1,1150010300103320042,1,0,0,0,0,1,0,0,0,0,,8,,1,0
29.97,18.28,2023-11-29,32900,6,직거래,0,1150010300110410018,1,0,0,0,0,1,0,0,0,0,,1,,0,1
29.97,18.28,2023-11-29,32900,3,직거래,0,1150010300110410018,1,0,0,0,0,1,0,0,0,0,,1,,0,1
45.56,22.74,2023-11-28,24000,1,중개거래,1,1150010300103480008,1,0,0,0,0,1,0,0,0,0,,26,,1,0
80.33,62.68,2023-11-28,27000,2,중개거래,1,1150010300109520007,1,0,0,0,0,1,0,0,0,0,,41,,1,0
75.46,38.42,2023-11-28,29800,3,중개거래,1,1150010300103590077,1,0,0,0,0,1,0,0,0,0,,20,,1,0
29.91,18.25,2023-11-28,40000,6,직거래,0,1150010300110410018,1,0,0,0,0,1,0,0,0,0,,1,,0,1
56.22,27.49,2023-11-28,23500,2,중개거래,1,1150010300103550018,1,0,0,0,0,1,0,0,0,0,,29,,1,0
29.92,18.25,2023-11-28,37500,4,직거래,0,1150010300110410018,1,0,0,0,0,1,0,0,0,0,,1,,0,1
29.81,18.4,2023-11-28,20000,2,중개거래,1,1150010300103540076,1,0,0,0,0,1,0,0,0,0,,6,,1,0
43.53,26.0536,2023-11-27,22800,3,중개거래,1,1150010300103570021,1,0,0,0,0,1,0,0,0,0,,9,,1,0
43.56,55.042,2023-11-27,24500,2,중개거래,1,1150010300100500120,1,0,0,0,0,1,0,0,0,0,,37,,1,0
25.19,20.0,2023-11-27,31000,5,직거래,0,1150010300103590094,1,0,0,0,0,1,0,0,0,0,,0,,0,1
29.38,14.03,2023-11-27,23500,7,중개거래,0,1150010300104250019,1,0,0,0,0,1,0,0,0,0,,9,,1,0
63.62,36.4,2023-11-27,27000,4,직거래,0,1150010300110450037,1,0,0,0,0,1,0,0,0,0,,21,,0,1
29.5,18.7,2023-11-27,29500,3,직거래,0,1150010300110350003,1,0,0,0,0,1,0,0,0,0,,2,,0,1
54.72,26.01,2023-11-27,20700,2,중개거래,1,1150010300108660011,1,0,0,0,0,1,0,0,0,0,,21,,1,0
29.66,17.71,2023-11-25,19900,4,중개거래,1,1150010300103320042,1,0,0,0,0,1,0,0,0,0,,8,,1,0
27.18,15.912,2023-11-25,17500,4,중개거래,1,1150010300110840059,1,0,0,0,0,1,0,0,0,0,,12,,1,0
36.57,19.73,2023-11-24,14400,3,중개거래,0,1150010300105040036,1,0,0,0,0,1,0,0,0,0,,20,,1,0
35.91,21.349,2023-11-24,20800,4,직거래,0,1150010300108690062,1,0,0,0,0,1,0,0,0,0,,10,,0,1
29.7,23.87,2023-11-24,10500,-1,중개거래,1,1150010300101000045,1,0,0,0,0,1,0,0,0,0,,37,,1,0
32.11,19.21,2023-11-24,36000,5,직거래,0,1150010300111710000,1,0,0,0,0,1,0,0,0,0,,1,,0,1
57.76,31.51,2023-11-24,19000,5,중개거래,1,1150010300103300025,1,0,0,0,0,1,0,0,0,0,,15,,1,0
38.14,20.82,2023-11-24,14300,5,중개거래,1,1150010300100460111,1,0,0,0,0,1,0,0,0,0,,19,,1,0
41.92,22.93,2023-11-23,26500,7,중개거래,1,1150010300111620000,1,0,0,0,0,1,0,0,0,0,,10,,1,0
18.0,8.026,2023-11-23,3500,-1,직거래,0,1150010300100560665,1,0,0,0,0,1,0,0,0,0,,22,,0,1
42.28,25.25,2023-11-23,28500,7,중개거래,1,1150010300103320042,1,0,0,0,0,1,0,0,0,0,,8,,1,0
40.79,23.8,2023-11-23,34000,4,중개거래,1,1150010300110460001,1,0,0,0,0,1,0,0,0,0,,7,,1,0
39.57,25.583,2023-11-22,37000,6,직거래,0,1150010300111020007,1,0,0,0,0,1,0,0,0,0,,1,,0,1
29.88,19.81,2023-11-22,29700,5,직거래,0,1150010300104520010,1,0,0,0,0,1,0,0,0,0,,3,,0,1
27.83,7.5241,2023-11-22,19000,8,중개거래,1,1150010300100240152,1,0,0,0,0,1,0,0,0,0,,8,,1,0
39.48,31.04,2023-11-22,12800,2,중개거래,1,1150010300103730047,1,0,0,0,0,1,0,0,0,0,,23,,1,0
57.85,32.8927,2023-11-22,20000,4,중개거래,1,1150010300100570027,1,0,0,0,0,1,0,0,0,0,,15,,1,0
26.18,12.94,2023-11-21,30300,6,직거래,0,1150010300108880009,1,0,0,0,0,1,0,0,0,0,,0,,0,1
40.45,25.4025,2023-11-21,28900,5,중개거래,1,1150010300110460005,1,0,0,0,0,1,0,0,0,0,,9,,1,0
44.98,26.419,2023-11-20,21500,2,중개거래,1,1150010300103530017,1,0,0,0,0,1,0,0,0,0,,9,,1,0
34.65,17.12,2023-11-20,14100,4,중개거래,1,1150010300109620021,1,0,0,0,0,1,0,0,0,0,,29,,1,0
23.02,15.43,2023-11-20,35800,4,직거래,0,1150010300100240035,1,0,0,0,0,1,0,0,0,0,,0,,0,1
26.83,20.5916,2023-11-20,36900,2,직거래,0,1150010300104750019,1,0,0,0,0,1,0,0,0,0,,1,,0,1
25.86,12.82,2023-11-19,27800,2,직거래,0,1150010300108880009,1,0,0,0,0,1,0,0,0,0,,0,,0,1
47.84,35.34,2023-11-19,12000,-1,중개거래,1,1150010300100560360,1,0,0,0,0,1,0,0,0,0,,33,,1,0
54.74,23.48,2023-11-18,20000,3,중개거래,1,1150010300110110000,1,0,0,0,0,1,0,0,0,0,,22,,1,0
46.38,28.99,2023-11-18,18500,3,중개거래,0,1150010300101640052,1,0,0,0,0,1,0,0,0,0,,22,,1,0
49.03,23.1375,2023-11-18,20000,4,중개거래,1,1150010300110850001,1,0,0,0,0,1,0,0,0,0,,21,,1,0
63.82,33.05,2023-11-17,31500,1,중개거래,1,1150010300110380011,1,0,0,0,0,1,0,0,0,0,,23,,1,0
42.29,20.32,2023-11-17,17000,4,직거래,0,1150010300104090056,1,0,0,0,0,1,0,0,0,0,,23,,0,1
22.48,14.17,2023-11-17,15400,2,중개거래,1,1150010300108280001,1,0,0,0,0,1,0,0,0,0,,12,,1,0
46.14,26.92,2023-11-17,27800,4,중개거래,1,1150010300110350016,1,0,0,0,0,1,0,0,0,0,,11,,1,0
37.64,19.301,2023-11-17,14200,3,중개거래,1,1150010300100560302,1,0,0,0,0,1,0,0,0,0,,21,,1,0
66.0,30.71,2023-11-16,25000,1,중개거래,1,1150010300103960006,1,0,0,0,0,1,0,0,0,0,,20,,1,0
25.31,15.94,2023-11-16,22000,6,중개거래,1,1150010300109760021,1,0,0,0,0,1,0,0,0,0,,6,,1,0
27.21,16.64,2023-11-16,30300,2,직거래,0,1150010300103550041,1,0,0,0,0,1,0,0,0,0,,1,,0,1
67.62,29.01,2023-11-16,28000,1,중개거래,1,1150010300103940042,1,0,0,0,0,1,0,0,0,0,,26,,1,0
61.86,29.89,2023-11-16,26200,2,중개거래,1,1150010300100610070,1,0,0,0,0,1,0,0,0,0,,22,,1,0
46.53,20.88,2023-11-16,14200,3,중개거래,1,1150010300100560325,1,0,0,0,0,1,0,0,0,0,,22,,1,0
48.42,27.112,2023-11-16,15000,4,중개거래,0,1150010300105040052,1,0,0,0,0,1,0,0,0,0,,15,,1,0
26.22,16.58,2023-11-15,27800,2,직거래,0,1150010300109940006,1,0,0,0,0,1,0,0,0,0,,2,,0,1
31.9,17.58,2023-11-15,14900,4,직거래,0,1150010300100560478,1,0,0,0,0,1,0,0,0,0,,20,,0,1
42.33,20.95,2023-11-15,15300,2,직거래,0,1150010300105040180,1,0,0,0,0,1,0,0,0,0,,21,,0,1
64.78,43.472,2023-11-15,16000,1,직거래,0,1150010300105040133,1,0,0,0,0,1,0,0,0,0,,37,,0,1
52.74,23.64,2023-11-15,20800,5,중개거래,0,1150010300110840030,1,0,0,0,0,1,0,0,0,0,,11,,1,0
65.66,35.5,2023-11-14,18800,-1,직거래,0,1150010300111210018,1,0,0,0,0,1,0,0,0,0,,32,,0,1
24.39,18.09,2023-11-14,17500,5,중개거래,1,1150010300100830008,1,0,0,0,0,1,0,0,0,0,,4,,1,0
46.78,25.28,2023-11-14,20050,4,직거래,0,1150010300111210018,1,0,0,0,0,1,0,0,0,0,,32,,0,1
46.78,25.28,2023-11-14,20050,4,직거래,0,1150010300111210018,1,0,0,0,0,1,0,0,0,0,,32,,0,1
59.23,32.02,2023-11-14,25000,3,직거래,0,1150010300111210018,1,0,0,0,0,1,0,0,0,0,,32,,0,1
65.66,35.5,2023-11-14,26200,1,직거래,0,1150010300111210018,1,0,0,0,0,1,0,0,0,0,,32,,0,1
65.66,35.5,2023-11-14,18800,-1,직거래,0,1150010300111210018,1,0,0,0,0,1,0,0,0,0,,32,,0,1
28.47,24.72,2023-11-14,14000,-1,중개거래,0,1150010300103970026,1,0,0,0,0,1,0,0,0,0,,36,,1,0
52.02,32.13,2023-11-14,20000,2,중개거래,1,1150010300101050086,1,0,0,0,0,1,0,0,0,0,,15,,1,0
57.32,23.86,2023-11-14,19500,4,중개거래,1,1150010300108330018,1,0,0,0,0,1,0,0,0,0,,21,,1,0
68.65,65.22,2023-11-13,30000,3,중개거래,1,1150010300109610014,1,0,0,0,0,1,0,0,0,0,,16,,1,0
29.9,17.75,2023-11-13,16000,5,중개거래,1,1150010300101050207,1,0,0,0,0,1,0,0,0,0,,9,,1,0
24.95,14.38,2023-11-13,23300,7,중개거래,1,1150010300101050128,1,0,0,0,0,1,0,0,0,0,,4,,1,0
48.13,21.16,2023-11-13,8000,-1,중개거래,1,1150010300107720037,1,0,0,0,0,1,0,0,0,0,,20,,1,0
29.01,18.03,2023-11-12,39900,5,직거래,0,1150010300110180016,1,0,0,0,0,1,0,0,0,0,,1,,0,1
22.03,13.7,2023-11-12,34000,6,직거래,0,1150010300110180016,1,0,0,0,0,1,0,0,0,0,,1,,0,1
52.43,29.66,2023-11-12,21500,4,중개거래,1,1150010300101020065,1,0,0,0,0,1,0,0,0,0,,15,,1,0
58.17,23.995,2023-11-11,27200,2,중개거래,1,1150010300101050030,1,0,0,0,0,1,0,0,0,0,,23,,1,0
43.9,23.383,2023-11-11,16200,3,중개거래,1,1150010300101670002,1,0,0,0,0,1,0,0,0,0,,17,,1,0
45.15,26.74,2023-11-11,30000,4,중개거래,1,1150010300108080005,1,0,0,0,0,1,0,0,0,0,,7,,1,0
38.31,19.83,2023-11-11,26000,3,중개거래,1,1150010300103670003,1,0,0,0,0,1,0,0,0,0,,7,,1,0
29.98,20.217,2023-11-11,22500,3,중개거래,0,1150010300101050009,1,0,0,0,0,1,0,0,0,0,,8,,1,0
44.53,26.78,2023-11-11,24500,3,중개거래,1,1150010300103320008,1,0,0,0,0,1,0,0,0,0,,10,,1,0
38.52,24.32,2023-11-11,21500,5,중개거래,1,1150010300103720075,1,0,0,0,0,1,0,0,0,0,,7,,1,0
35.2,20.65,2023-11-11,25500,5,중개거래,1,1150010300103490001,1,0,0,0,0,1,0,0,0,0,,9,,1,0
51.48,25.58,2023-11-10,16200,4,중개거래,0,1150010300103790029,1,0,0,0,0,1,0,0,0,0,,30,,1,0
59.24,28.555,2023-11-10,17000,1,중개거래,1,1150010300100560347,1,0,0,0,0,1,0,0,0,0,,21,,1,0
23.02,15.42,2023-11-10,35300,3,직거래,0,1150010300100240035,1,0,0,0,0,1,0,0,0,0,,0,,0,1
59.8,27.52,2023-11-10,23900,2,중개거래,1,1150010300108350001,1,0,0,0,0,1,0,0,0,0,,21,,1,0
64.3,64.16,2023-11-10,23200,3,중개거래,1,1150010300100290230,1,0,0,0,0,1,0,0,0,0,,40,,1,0
31.35,14.09,2023-11-10,13500,-1,중개거래,1,1150010300104250041,1,0,0,0,0,1,0,0,0,0,,23,,1,0
59.86,26.87,2023-11-10,19900,3,중개거래,1,1150010300100560639,1,0,0,0,0,1,0,0,0,0,,23,,1,0
41.72,24.15,2023-11-10,14800,5,중개거래,1,1150010300100560421,1,0,0,0,0,1,0,0,0,0,,15,,1,0
28.59,17.47,2023-11-09,23000,6,중개거래,1,1150010300103550020,1,0,0,0,0,1,0,0,0,0,,6,,1,0
33.3,17.13,2023-11-09,9500,3,중개거래,1,1150010300109620017,1,0,0,0,0,1,0,0,0,0,,29,,1,0
39.12,22.589,2023-11-09,20500,3,중개거래,1,1150010300109960016,1,0,0,0,0,1,0,0,0,0,,12,,1,0
41.1,27.983,2023-11-09,15000,1,중개거래,1,1150010300103620067,1,0,0,0,0,1,0,0,0,0,,37,,1,0
29.6,17.651,2023-11-08,25500,6,중개거래,1,1150010300104230014,1,0,0,0,0,1,0,0,0,0,,9,,1,0
24.79,12.02,2023-11-08,12000,4,중개거래,1,1150010300110680011,1,0,0,0,0,1,0,0,0,0,,30,,1,0
41.47,26.0458,2023-11-08,20600,4,중개거래,0,1150010300108070003,1,0,0,0,0,1,0,0,0,0,,10,,1,0
36.36,28.17,2023-11-08,14100,2,중개거래,1,1150010300100560380,1,0,0,0,0,1,0,0,0,0,,33,,1,0
34.17,15.99,2023-11-08,8700,-1,중개거래,1,1150010300100560323,1,0,0,0,0,1,0,0,0,0,,22,,1,0
29.74,19.347,2023-11-08,20000,5,중개거래,1,1150010300103510030,1,0,0,0,0,1,0,0,0,0,,7,,1,0
44.25,36.42,2023-11-08,16300,1,중개거래,1,1150010300100560463,1,0,0,0,0,1,0,0,0,0,,33,,1,0
37.17,29.14,2023-11-08,6500,-1,중개거래,1,1150010300103770064,1,0,0,0,0,1,0,0,0,0,,37,,1,0
46.56,24.23,2023-11-07,12500,3,중개거래,1,1150010300109660002,1,0,0,0,0,1,0,0,0,0,,29,,1,0
19.3,11.91,2023-11-07,23500,5,직거래,0,1150010300101570021,1,0,0,0,0,1,0,0,0,0,,3,,0,1
23.61,15.76,2023-11-07,25700,4,직거래,0,1150010300110100002,1,0,0,0,0,1,0,0,0,0,,4,,0,1
38.0,22.29,2023-11-07,13500,2,중개거래,1,1150010300104100111,1,0,0,0,0,1,0,0,0,0,,21,,1,0
53.3,25.83,2023-11-07,17000,4,중개거래,1,1150010300100560447,1,0,0,0,0,1,0,0,0,0,,18,,1,0
29.5,14.51,2023-11-07,17000,4,중개거래,1,1150010300103620021,1,0,0,0,0,1,0,0,0,0,,22,,1,0
59.52,44.0,2023-11-07,15800,2,중개거래,1,1150010300104080004,1,0,0,0,0,1,0,0,0,0,,32,,1,0
41.92,21.77,2023-11-06,17800,2,중개거래,1,1150010300109560027,1,0,0,0,0,1,0,0,0,0,,28,,1,0
68.64,38.0372,2023-11-06,29800,2,중개거래,1,1150010300103300021,1,0,0,0,0,1,0,0,0,0,,13,,1,0
44.32,33.0,2023-11-06,19400,2,중개거래,1,1150010300100550092,1,0,0,0,0,1,0,0,0,0,,15,,1,0
57.42,29.51,2023-11-06,14500,-1,중개거래,1,1150010300103710040,1,0,0,0,0,1,0,0,0,0,,27,,1,0
51.81,28.56,2023-11-05,22000,4,중개거래,1,1150010300100460037,1,0,0,0,0,1,0,0,0,0,,15,,1,0
38.49,19.78,2023-11-04,16000,1,중개거래,1,1150010300103720055,1,0,0,0,0,1,0,0,0,0,,30,,1,0
47.67,24.05,2023-11-04,20000,4,중개거래,1,1150010300103460032,1,0,0,0,0,1,0,0,0,0,,21,,1,0
29.76,18.68,2023-11-04,19800,2,중개거래,1,1150010300103670077,1,0,0,0,0,1,0,0,0,0,,11,,1,0
34.68,20.48,2023-11-04,25000,6,중개거래,1,1150010300103620152,1,0,0,0,0,1,0,0,0,0,,7,,1,0
61.07,29.38,2023-11-03,21500,1,중개거래,1,1150010300100570023,1,0,0,0,0,1,0,0,0,0,,23,,1,0
27.39,17.79,2023-11-03,15900,4,중개거래,1,1150010300101630019,1,0,0,0,0,1,0,0,0,0,,8,,1,0
29.94,19.23,2023-11-03,29000,5,직거래,0,1150010300101640015,1,0,0,0,0,1,0,0,0,0,,0,,0,1
61.38,36.34,2023-11-03,18800,3,중개거래,1,1150010300101020130,1,0,0,0,0,1,0,0,0,0,,26,,1,0
27.75,18.0,2023-11-03,20000,4,중개거래,1,1150010300103460074,1,0,0,0,0,1,0,0,0,0,,7,,1,0
34.23,17.04,2023-11-03,12950,4,중개거래,1,1150010300101050025,1,0,0,0,0,1,0,0,0,0,,21,,1,0
29.9,18.17,2023-11-03,21000,4,중개거래,1,1150010300103550037,1,0,0,0,0,1,0,0,0,0,,8,,1,0
29.93,18.9,2023-11-02,19150,4,중개거래,1,1150010300103720075,1,0,0,0,0,1,0,0,0,0,,7,,1,0
40.68,19.74,2023-11-02,14000,2,중개거래,1,1150010300100560413,1,0,0,0,0,1,0,0,0,0,,22,,1,0
48.69,37.899,2023-11-02,25500,4,중개거래,1,1150010300104600006,1,0,0,0,0,1,0,0,0,0,,4,,1,0
28.38,16.99,2023-11-02,23500,2,중개거래,1,1150010300110710007,1,0,0,0,0,1,0,0,0,0,,6,,1,0
57.17,26.29,2023-11-02,28700,3,중개거래,1,1150010300110330015,1,0,0,0,0,1,0,0,0,0,,27,,1,0
37.5,17.58,2023-11-01,12000,4,중개거래,1,1150010300100950021,1,0,0,0,0,1,0,0,0,0,,29,,1,0
39.51,22.21,2023-11-01,11000,-1,중개거래,1,1150010300100510016,1,0,0,0,0,1,0,0,0,0,,29,,1,0
29.49,18.88,2023-11-01,18000,3,직거래,0,1150010300108340004,1,0,0,0,0,1,0,0,0,0,,7,,0,1
38.34,23.66,2023-11-01,6000,3,직거래,0,1150010300100560215,1,0,0,0,0,1,0,0,0,0,,30,,0,1
36.9,22.77,2023-11-01,7000,2,직거래,0,1150010300100560215,1,0,0,0,0,1,0,0,0,0,,30,,0,1
35.34,21.8,2023-11-01,6500,1,직거래,0,1150010300100560215,1,0,0,0,0,1,0,0,0,0,,30,,0,1
35.34,21.8,2023-11-01,4000,-1,직거래,0,1150010300100560215,1,0,0,0,0,1,0,0,0,0,,30,,0,1
36.9,22.77,2023-11-01,5500,-1,직거래,0,1150010300100560215,1,0,0,0,0,1,0,0,0,0,,30,,0,1
29.39,18.12,2023-11-01,27500,4,직거래,0,1150010300101570021,1,0,0,0,0,1,0,0,0,0,,3,,0,1
43.66,26.06,2023-11-01,30000,5,중개거래,1,1150010300104240036,1,0,0,0,0,1,0,0,0,0,,5,,1,0
27.73,21.2824,2023-10-31,36800,3,직거래,0,1150010300104750019,1,0,0,0,0,1,0,0,0,0,,1,,0,1
22.44,14.82,2023-10-31,8900,3,중개거래,1,1150010300109630023,1,0,0,0,0,1,0,0,0,0,,30,,1,0
24.29,11.7505,2023-10-31,10800,2,중개거래,1,1150010300101020185,1,0,0,0,0,1,0,0,0,0,,21,,1,0
29.52,19.83,2023-10-31,22000,4,중개거래,1,1150010300109620003,1,0,0,0,0,1,0,0,0,0,,6,,1,0
31.86,23.14,2023-10-31,12000,1,직거래,0,1150010300101550018,1,0,0,0,0,1,0,0,0,0,,37,,0,1
64.61,35.72,2023-10-31,20000,3,중개거래,0,1150010300108160004,1,0,0,0,0,1,0,0,0,0,,26,,1,0
22.44,14.82,2023-10-31,8900,2,중개거래,1,1150010300109630023,1,0,0,0,0,1,0,0,0,0,,30,,1,0
37.82,22.09,2023-10-31,14000,2,중개거래,1,1150010300103620131,1,0,0,0,0,1,0,0,0,0,,21,,1,0
