PNU,계약일자,전월세구분,전용면적(㎡),보증금(만원),보증금_증감률(%),월세금(만원),전세_환산가(만원),층,계약기간_일수,계약구분,종전계약 보증금(만원),종전계약 월세(만원),건축연령
1150010300109100019,2025-11-20,전세,68.04,20000,5.26,0,20000.0,3,730.0,0,"19,000",0.0,24
1150010300110460028,2025-11-20,월세,36.96,11600,,13,11912.0,4,730.0,1,,,23
1150010300110460028,2025-11-20,월세,36.96,11600,,13,11912.0,4,730.0,1,,,23
1150010300103940011,2025-11-20,전세,41.92,10000,,0,10000.0,3,365.0,1,,,23
1150010300109100019,2025-11-20,전세,68.04,20000,5.26,0,20000.0,3,730.0,0,"19,000",0.0,24
1150010300108130023,2025-11-20,전세,74.55,37600,,0,37600.0,4,730.0,1,,,8
1150010300110390036,2025-11-20,월세,29.22,16000,,36,16864.0,4,730.0,1,,,8
1150010300108680004,2025-11-20,전세,45.72,12000,-1.15,0,12000.0,4,730.0,0,"12,140",0.0,23
1150010300103520021,2025-11-20,월세,52.78,20655,1.58,20,21135.0,4,730.0,0,"20,334",17.0,2
1150010300103660032,2025-11-20,월세,33.29,21500,,25,22100.0,4,730.0,1,,,7
1150010300104090165,2025-11-20,전세,25.96,14580,,0,14580.0,4,730.0,1,,,7
1150010300103410044,2025-11-20,월세,40.72,14400,-2.04,19,14419.36,5,31.0,0,"14,700",15.0,16
1150010300104090165,2025-11-20,전세,25.96,14580,,0,14580.0,4,730.0,1,,,7
1150010300102770063,2025-11-20,월세,48.54,17000,,30,17720.0,3,730.0,1,,,34
1150010300106060110,2025-11-20,전세,63.45,15000,,0,15000.0,3,730.0,1,,,24
1150010300113350000,2025-11-20,월세,29.94,23900,,10,24140.0,4,730.0,1,,,3
1150010300103480023,2025-11-20,전세,58.0,26460,,0,26460.0,2,,1,,,10
1150010300103480023,2025-11-20,전세,58.0,26460,5.0,0,26460.0,2,730.0,0,"25,200",0.0,10
1150010300106330040,2025-11-19,전세,31.72,11600,0.87,0,11600.0,2,730.0,0,"11,500",0.0,32
1150010300107190000,2025-11-19,월세,38.65,25000,,10,25240.0,4,730.0,1,,,10
1150010300100450014,2025-11-19,전세,20.16,12600,,0,12600.0,13,730.0,1,,,7
1150010300100450014,2025-11-19,전세,20.16,12500,,0,12500.0,14,730.0,1,,,7
1150010300100550243,2025-11-19,전세,40.5,11500,0.0,0,11500.0,5,700.0,0,"11,500",0.0,23
1150010300103530002,2025-11-19,전세,28.24,14130,,0,14130.0,3,730.0,1,,,6
1150010300110990018,2025-11-19,월세,26.05,6900,,10,7140.0,3,730.0,1,,,28
1150010300102660016,2025-11-19,월세,46.78,29900,-0.66,6,29972.0,5,365.0,0,"30,100",0.0,7
1150010300102660016,2025-11-19,월세,46.78,29900,-0.66,6,29972.0,5,365.0,0,"30,100",0.0,7
1150010300109330017,2025-11-18,월세,57.11,13000,,30,13720.0,4,730.0,1,,,23
1150010300108700067,2025-11-18,전세,39.14,10190,-2.95,0,10190.0,1,730.0,0,"10,500",0.0,31
1150010300106360054,2025-11-18,월세,31.03,5000,,80,6920.0,6,730.0,1,,,15
1150010300106460046,2025-11-18,월세,29.0,15000,0.0,18,15216.0,6,365.0,0,"15,000",15.0,11
1150010300106450037,2025-11-18,전세,29.24,23000,,0,23000.0,5,730.0,1,,,3
1150010300106990002,2025-11-18,전세,37.26,16100,,0,16100.0,4,730.0,1,,,14
1150010300100140203,2025-11-18,월세,26.42,13700,,10,13940.0,2,730.0,1,,,8
1150010300100240019,2025-11-18,월세,27.06,19000,,20,19480.0,3,730.0,1,,,5
1150010300103620079,2025-11-18,전세,17.93,12600,,0,12600.0,3,730.0,1,,,6
1150010300100240019,2025-11-18,월세,27.06,19000,,20,19480.0,3,730.0,1,,,5
1150010300105040132,2025-11-18,전세,29.75,16920,,0,16920.0,2,730.0,1,,,6
1150010300104300011,2025-11-18,월세,38.8,12000,,34,12816.0,3,730.0,1,,,9
1150010300108220014,2025-11-18,전세,29.9,20700,,0,20700.0,3,730.0,1,,,6
1150010300110370014,2025-11-18,월세,35.31,18500,,15,18860.0,3,730.0,1,,,10
1150010300106540056,2025-11-17,월세,51.9,25000,-0.79,5,25120.0,3,730.0,0,"25,200",0.0,8
1150010300111290023,2025-11-17,월세,32.88,8970,,20,9450.0,2,730.0,1,,,34
1150010300111290023,2025-11-17,월세,32.88,8970,,20,9450.0,2,730.0,1,,,34
1150010300104580025,2025-11-17,전세,53.14,27360,,0,27360.0,5,,1,,,6
1150010300103590094,2025-11-17,전세,25.19,25100,0.0,0,25100.0,5,699.0,0,"25,100",0.0,2
1150010300109520003,2025-11-17,월세,36.88,8900,,20,9380.0,1,730.0,1,,,35
1150010300101050480,2025-11-17,전세,40.93,13200,,0,13200.0,5,730.0,1,,,17
1150010300104230007,2025-11-17,월세,59.22,16300,,10,16540.0,1,730.0,1,,,23
1150010300110750027,2025-11-17,전세,14.58,9240,5.0,0,9240.0,7,730.0,0,"8,800",0.0,10
1150010300104230007,2025-11-17,월세,59.22,15200,,10,15440.0,1,730.0,1,,,23
1150010300103550004,2025-11-17,월세,27.61,22400,,6,22544.0,4,730.0,1,,,4
1150010300101020300,2025-11-17,월세,45.69,8000,,10,8240.0,-1,730.0,1,,,29
1150010300101020358,2025-11-17,월세,46.855,13100,,20,13580.0,2,730.0,1,,,23
1150010300108720023,2025-11-17,월세,47.31,15000,-6.25,25,15600.0,4,730.0,0,"16,000",0.0,16
1150010300104550029,2025-11-17,전세,60.42,15500,,0,15500.0,5,730.0,1,,,17
1150010300103510026,2025-11-17,전세,29.71,25500,,0,25500.0,5,730.0,1,,,4
1150010300101020288,2025-11-17,전세,21.62,14400,,0,14400.0,5,730.0,1,,,6
1150010300102720025,2025-11-17,월세,37.56,12000,,11,12264.0,4,730.0,1,,,32
1150010300102720025,2025-11-17,월세,37.56,12000,,11,12264.0,4,730.0,1,,,32
1150010300102660007,2025-11-17,월세,27.91,19700,3.68,20,20180.0,6,730.0,0,"19,000",20.0,9
1150010300107320000,2025-11-17,월세,24.81,11500,,12,11788.0,4,730.0,1,,,12
1150010300106510006,2025-11-17,월세,48.0,8000,,40,8960.0,2,730.0,1,,,17
1150010300106460038,2025-11-17,전세,28.02,24800,,0,24800.0,7,730.0,1,,,6
1150010300103500003,2025-11-16,전세,29.69,27300,,0,27300.0,3,730.0,1,,,3
1150010300105140054,2025-11-16,월세,29.95,4700,,70,6380.0,2,730.0,1,,,10
1150010300103680008,2025-11-16,전세,67.76,19000,,0,19000.0,2,,1,,,28
1150010300108910022,2025-11-15,전세,65.79,18000,,0,18000.0,4,730.0,1,,,25
1150010300103460086,2025-11-15,월세,44.54,21200,,20,21680.0,3,730.0,1,,,11
1150010300109700021,2025-11-15,월세,22.38,4000,,120,6880.0,6,730.0,1,,,7
1150010300110850025,2025-11-15,전세,49.27,22000,0.0,0,22000.0,3,365.0,0,"22,000",0.0,13
1150010300107720022,2025-11-15,전세,29.54,18690,5.0,0,18690.0,2,730.0,0,"17,800",0.0,4
1150010300108600028,2025-11-15,월세,59.46,12000,,55,13320.0,5,730.0,1,,,22
1150010300106120000,2025-11-15,전세,21.67,23000,,0,23000.0,11,,1,,,4
1150010300106120000,2025-11-15,전세,21.67,23000,,0,23000.0,11,730.0,1,,,4
1150010300106120000,2025-11-15,전세,23.45,22500,4.65,0,22500.0,9,730.0,0,"21,500",0.0,4
1150010300106120000,2025-11-15,전세,23.45,22500,4.65,0,22500.0,9,730.0,0,"21,500",0.0,4
1150010300102490023,2025-11-15,전세,29.68,21600,,0,21600.0,4,730.0,1,,,7
1150010300106430069,2025-11-15,전세,34.49,22400,1.82,0,22400.0,2,730.0,0,"22,000",0.0,10
1150010300103710009,2025-11-15,월세,41.0,14900,,20,15380.0,4,730.0,1,,,14
1150010300108570019,2025-11-15,전세,34.91,19700,-2.48,0,19700.0,2,730.0,0,"20,200",0.0,7
1150010300101580019,2025-11-15,월세,46.66,18270,,10,18510.0,2,730.0,1,,,9
1150010300100290025,2025-11-15,월세,35.57,23560,,30,24280.0,6,730.0,1,,,6
1150010300100410001,2025-11-15,월세,27.9,16100,0.0,3,16172.0,2,730.0,0,"16,100",0.0,10
1150010300106510004,2025-11-15,전세,37.2,25800,,0,25800.0,4,730.0,1,,,6
1150010300100140166,2025-11-15,전세,61.61,21000,5.0,0,21000.0,1,730.0,0,"20,000",0.0,22
1150010300107890012,2025-11-15,전세,64.5,21000,,0,21000.0,4,730.0,1,,,24
1150010300107720022,2025-11-15,전세,31.75,16485,5.0,0,16485.0,3,730.0,0,"15,700",0.0,4
1150010300101580019,2025-11-15,월세,46.66,18270,,10,18510.0,2,730.0,1,,,9
1150010300111870000,2025-11-15,전세,59.63,23940,-12.79,0,23940.0,4,730.0,0,"27,450",0.0,16
1150010300106370027,2025-11-15,월세,14.64,18270,-3.84,27,18918.0,10,730.0,0,"19,000",20.0,5
1150010300100610104,2025-11-15,전세,42.66,7600,,0,7600.0,-1,730.0,1,,,32
1150010300101580045,2025-11-14,전세,29.31,14000,,0,14000.0,6,1065.0,1,,,12
1150010300106070002,2025-11-14,전세,29.86,25500,2.0,0,25500.0,5,731.0,0,"25,000",0.0,8
1150010300103400111,2025-11-14,월세,62.46,16500,,10,16740.0,4,730.0,1,,,33
1150010300103550004,2025-11-14,월세,23.0,18100,,5,18220.0,2,730.0,1,,,4
1150010300106460046,2025-11-14,월세,29.0,10000,0.0,32,10384.0,5,365.0,0,"10,000",28.0,11
1150010300103650182,2025-11-14,월세,49.74,9000,-43.75,45,10080.0,1,730.0,0,"16,000",0.0,23
1150010300106430069,2025-11-14,전세,27.51,18500,0.0,0,18500.0,4,730.0,0,"18,500",0.0,10
1150010300100560430,2025-11-14,월세,29.77,11400,,5,11520.0,2,730.0,1,,,14
1150010300100560379,2025-11-14,월세,39.58,12000,,40,12960.0,3,730.0,1,,,17
1150010300109760004,2025-11-14,월세,19.7,12200,,20,12680.0,6,730.0,1,,,8
1150010300109220015,2025-11-14,월세,22.95,18640,,14,18976.0,8,730.0,1,,,2
1150010300103920075,2025-11-14,전세,38.35,14200,,0,14200.0,4,730.0,1,,,15
1150010300108700051,2025-11-14,월세,33.52,10000,,20,10480.0,2,730.0,1,,,24
1150010300103550004,2025-11-14,월세,27.61,22400,,6,22544.0,4,730.0,1,,,4
1150010300103410025,2025-11-14,월세,34.84,11000,,20,11480.0,5,730.0,1,,,18
1150010300109550008,2025-11-14,월세,59.61,13000,0.0,20,13480.0,4,730.0,0,"13,000",17.0,31
1150010300108760023,2025-11-14,월세,40.62,7000,-44.0,50,8200.0,4,730.0,0,"12,500",10.0,22
1150010300103540029,2025-11-14,전세,46.83,14400,-0.69,0,14400.0,5,730.0,0,"14,500",0.0,24
1150010300112350000,2025-11-14,전세,13.08,6300,,0,6300.0,4,730.0,1,,,13
1150010300105040040,2025-11-14,월세,51.98,5000,,145,8480.0,2,730.0,1,,,2
1150010300108880009,2025-11-14,월세,25.86,23300,-4.9,9,23516.0,4,730.0,0,"24,500",0.0,2
1150010300101670001,2025-11-14,전세,52.21,12700,,0,12700.0,4,,1,,,30
1150010300103400014,2025-11-13,전세,52.86,17800,,0,17800.0,2,730.0,1,,,17
1150010300107980014,2025-11-13,월세,36.41,13650,5.0,20,14130.0,3,730.0,0,"13,000",20.0,11
1150010300104210011,2025-11-13,전세,44.08,13500,,0,13500.0,2,730.0,1,,,23
1150010300103300033,2025-11-13,전세,27.21,8700,,0,8700.0,1,730.0,1,,,15
1150010300100500120,2025-11-13,전세,43.56,10000,,0,10000.0,2,730.0,1,,,39
1150010300100460206,2025-11-13,전세,44.66,15300,,0,15300.0,3,730.0,1,,,17
1150010300100560481,2025-11-13,전세,21.99,15030,,0,15030.0,2,730.0,1,,,4
1150010300103510026,2025-11-13,전세,29.33,22990,,0,22990.0,4,730.0,1,,,4
1150010300109930008,2025-11-13,전세,54.98,21240,,0,21240.0,2,730.0,1,,,9
1150010300106460046,2025-11-13,월세,29.74,18740,0.0,8,18836.0,4,365.0,0,"18,740",4.0,11
1150010300106390006,2025-11-13,월세,20.63,23600,,25,24200.0,11,730.0,1,,,2
1150010300103650033,2025-11-13,전세,50.28,16000,,0,16000.0,2,730.0,1,,,34
1150010300106750026,2025-11-13,전세,22.55,6180,3.34,0,6180.0,2,730.0,0,"5,980",0.0,16
1150010300100560609,2025-11-13,전세,41.92,17190,,0,17190.0,5,,1,,,9
1150010300104100020,2025-11-13,전세,43.47,7500,,0,7500.0,-1,730.0,1,,,33
1150010300104100023,2025-11-13,전세,19.96,12150,,0,12150.0,2,730.0,1,,,6
1150010300107210000,2025-11-12,월세,22.85,12000,,55,13320.0,7,730.0,1,,,6
1150010300106480060,2025-11-12,전세,42.497,19000,,0,19000.0,5,730.0,1,,,10
1150010300100120024,2025-11-12,월세,39.27,5000,,70,5840.0,2,365.0,1,,,23
1150010300108820032,2025-11-12,전세,29.9,21600,,0,21600.0,4,730.0,1,,,8
1150010300110400000,2025-11-12,전세,31.95,23490,,0,23490.0,3,730.0,1,,,6
1150010300102490248,2025-11-12,전세,61.35,17000,,0,17000.0,5,730.0,1,,,17
1150010300105930063,2025-11-12,월세,30.84,5000,,80,5960.0,5,365.0,1,,,7
1150010300110410016,2025-11-12,전세,26.37,14760,,0,14760.0,3,730.0,1,,,7
1150010300108080003,2025-11-12,월세,59.45,6625,0.44,25,7199.52,4,699.0,0,"6,596",23.0,6
1150010300103550004,2025-11-12,월세,23.45,18500,,7,18668.0,2,730.0,1,,,4
1150010300104880018,2025-11-12,전세,22.8,17300,0.0,0,17300.0,1,730.0,0,"17,300",0.0,6
1150010300108950008,2025-11-12,월세,48.24,14500,,17,14908.0,5,730.0,1,,,23
1150010300108680029,2025-11-12,월세,27.28,22300,,18,22732.0,5,730.0,1,,,3
1150010300104100237,2025-11-12,전세,59.94,21000,,0,21000.0,2,730.0,1,,,15
1150010300104220002,2025-11-12,월세,59.98,13000,,40,13960.0,1,730.0,1,,,34
1150010300105830013,2025-11-11,월세,29.54,15000,,20,15480.0,2,730.0,1,,,10
1150010300102620004,2025-11-11,월세,25.93,29200,,5,29320.0,11,730.0,1,,,4
1150010300107170021,2025-11-11,전세,44.86,26460,-0.15,0,26460.0,3,730.0,0,"26,500",0.0,10
1150010300109980010,2025-11-11,월세,15.72,6840,0.0,5,6960.0,5,730.0,0,"6,840",4.0,13
1150010300109140016,2025-11-11,전세,29.94,17100,,0,17100.0,8,730.0,1,,,8
1150010300109740011,2025-11-11,전세,38.07,10500,,0,10500.0,5,730.0,1,,,23
1150010300104250043,2025-11-11,월세,45.83,13500,,15,13860.0,4,730.0,1,,,23
1150010300109230020,2025-11-11,전세,47.93,13000,,0,13000.0,3,730.0,1,,,32
1150010300109130007,2025-11-11,월세,35.82,12800,,13,13112.0,3,730.0,1,,,33
1150010300104100223,2025-11-11,월세,41.18,11780,,10,12020.0,2,730.0,1,,,23
1150010300109880011,2025-11-11,월세,39.93,14000,0.0,8,14192.0,3,730.0,0,"14,000",6.0,23
1150010300109980010,2025-11-11,월세,19.8,7940,-2.34,8,8132.0,8,730.0,0,"8,130",6.0,13
1150010300107910001,2025-11-11,전세,16.8,13500,,0,13500.0,6,730.0,1,,,5
1150010300103920044,2025-11-11,월세,61.8,17700,,20,18180.0,2,730.0,1,,,23
1150010300106120202,2025-11-11,월세,12.56,10540,0.0,9,10756.0,7,730.0,0,"10,540",7.0,6
1150010300105830013,2025-11-11,월세,29.54,15000,,20,15480.0,2,730.0,1,,,10
1150010300101460041,2025-11-11,월세,26.01,16892,-5.59,21,17396.0,3,730.0,0,"17,892",15.0,8
1150010300106470004,2025-11-11,월세,44.38,5000,,120,7880.0,2,730.0,1,,,8
1150010300106410016,2025-11-11,전세,71.715,30000,,0,30000.0,2,730.0,1,,,17
1150010300106490012,2025-11-11,전세,19.57,30000,,0,30000.0,9,730.0,1,,,3
1150010300105690027,2025-11-11,전세,27.71,16200,,0,16200.0,2,730.0,1,,,9
1150010300106530000,2025-11-11,월세,29.94,5000,,75,6800.0,4,730.0,1,,,8
1150010300106460038,2025-11-11,전세,27.63,24500,,0,24500.0,3,730.0,1,,,6
1150010300110330002,2025-11-10,월세,29.46,18390,,23,18942.0,4,730.0,1,,,7
1150010300100190040,2025-11-10,전세,29.86,20280,0.0,0,20280.0,4,365.0,0,"20,280",0.0,6
1150010300103270053,2025-11-10,전세,57.06,27000,,0,27000.0,1,730.0,1,,,41
1150010300107040011,2025-11-10,전세,46.96,25000,,0,25000.0,5,730.0,1,,,8
1150010300103500003,2025-11-10,전세,29.29,26500,2.71,0,26500.0,5,365.0,0,"25,800",0.0,3
1150010300104210014,2025-11-10,월세,29.41,5000,,95,7280.0,6,730.0,1,,,3
1150010300106330040,2025-11-10,전세,31.72,8000,23.08,0,8000.0,-1,730.0,0,"6,500",0.0,32
1150010300103540018,2025-11-10,전세,29.99,29500,,0,29500.0,6,730.0,1,,,3
1150010300109670021,2025-11-10,월세,50.06,13700,-3.52,15,14060.0,2,730.0,0,"14,200",10.0,23
1150010300110410016,2025-11-10,월세,29.56,17000,,20,17480.0,2,730.0,1,,,7
1150010300100560425,2025-11-10,월세,51.2,13000,0.0,2,13048.0,4,730.0,0,"13,000",0.0,24
1150010300107730010,2025-11-10,월세,29.99,16000,-1.84,17,16408.0,2,730.0,0,"16,300",13.0,11
1150010300103500003,2025-11-10,월세,29.92,26000,0.0,6,26144.0,4,730.0,0,"26,000",0.0,3
1150010300106480010,2025-11-10,월세,18.44,5000,,130,6560.0,12,365.0,1,,,3
1150010300100700064,2025-11-10,월세,56.1,5000,,70,6680.0,2,730.0,1,,,17
1150010300101020294,2025-11-10,월세,68.84,10000,,40,10960.0,1,730.0,1,,,23
1150010300101510001,2025-11-10,전세,76.63,18000,,0,18000.0,4,730.0,1,,,25
1150010300102750018,2025-11-10,월세,22.26,15970,-0.81,35,16390.0,10,365.0,0,"16,100",30.0,8
1150010300100460106,2025-11-09,월세,28.82,13000,0.0,41,13984.0,2,730.0,0,"13,000",36.0,7
1150010300103360001,2025-11-09,전세,43.85,13300,,0,13300.0,2,730.0,1,,,23
1150010300108130008,2025-11-08,전세,42.24,15800,,0,15800.0,2,730.0,1,,,11
1150010300101020277,2025-11-08,월세,29.86,11950,-0.42,32,12718.0,3,730.0,0,"12,000",28.0,15
1150010300108700042,2025-11-08,월세,65.9,13000,0.0,60,14440.0,3,730.0,0,"13,000",50.0,25
1150010300110440029,2025-11-08,전세,52.46,22950,,0,22950.0,2,730.0,1,,,17
1150010300108160002,2025-11-08,전세,37.58,18500,,0,18500.0,4,730.0,1,,,12
1150010300104000049,2025-11-08,전세,56.64,17000,,0,17000.0,2,730.0,1,,,26
1150010300108840012,2025-11-08,전세,29.34,14000,,0,14000.0,4,730.0,1,,,11
1150010300104100040,2025-11-08,전세,37.02,11400,,0,11400.0,4,730.0,1,,,23
1150010300100290219,2025-11-08,월세,31.8,12000,,15,12360.0,2,730.0,1,,,17
1150010300103790029,2025-11-08,전세,51.48,13000,,0,13000.0,4,730.0,1,,,32
1150010300110540018,2025-11-08,월세,67.34,10000,,90,12160.0,1,730.0,1,,,24
1150010300101540003,2025-11-08,월세,42.03,10500,,15,10860.0,5,730.0,1,,,23
1150010300100180060,2025-11-08,월세,39.44,22680,0.0,4,22776.0,4,730.0,0,"22,680",0.0,9
1150010300101460040,2025-11-08,월세,12.33,10500,,7,10668.0,5,730.0,1,,,10
1150010300101460040,2025-11-08,월세,12.33,10500,,7,10668.0,5,730.0,1,,,10
1150010300101460040,2025-11-08,월세,12.33,10500,,7,10668.0,5,730.0,1,,,10
1150010300100560325,2025-11-08,전세,30.87,8000,,0,8000.0,4,730.0,1,,,24
1150010300101050088,2025-11-08,전세,64.04,16100,-17.86,0,16100.0,2,730.0,0,"19,600",0.0,25
1150010300110400000,2025-11-07,전세,26.23,22000,,0,22000.0,3,730.0,1,,,6
1150010300103960010,2025-11-07,전세,28.53,14670,,0,14670.0,2,730.0,1,,,7
1150010300103660038,2025-11-07,월세,64.17,15400,,15,15760.0,1,730.0,1,,,29
1150010300100460208,2025-11-07,전세,43.04,20000,,0,20000.0,7,730.0,1,,,8
1150010300102490118,2025-11-07,월세,78.88,14000,-6.67,55,15430.3,3,791.0,0,"15,000",50.0,22
1150010300108820032,2025-11-07,전세,26.56,17380,,0,17380.0,6,730.0,1,,,8
1150010300102720019,2025-11-07,월세,69.34,12000,0.0,37,12888.0,4,730.0,0,"12,000",35.0,25
1150010300101020291,2025-11-07,월세,62.28,20000,0.0,20,20480.0,4,730.0,0,"20,000",0.0,17
1150010300104230017,2025-11-07,전세,26.81,15700,-1.88,0,15700.0,3,730.0,0,"16,000",0.0,10
1150010300107450000,2025-11-07,월세,84.53,20000,,113,21356.0,2,365.0,1,,,19
1150010300101020087,2025-11-07,전세,50.73,15000,,0,15000.0,3,730.0,1,,,24
1150010300107210000,2025-11-07,전세,22.85,23000,0.0,0,23000.0,8,730.0,0,"23,000",0.0,6
1150010300103930026,2025-11-06,월세,59.09,21000,,10,21240.0,3,730.0,1,,,15
1150010300105920043,2025-11-06,전세,39.55,18000,0.0,0,18000.0,3,730.0,0,"18,000",0.0,10
1150010300106120202,2025-11-06,월세,10.47,8850,,4,8946.0,7,730.0,1,,,6
1150010300105060010,2025-11-06,월세,22.1,17000,,50,18200.0,8,730.0,1,,,8
1150010300107040011,2025-11-06,전세,46.96,25000,,0,25000.0,5,730.0,1,,,8
1150010300102750018,2025-11-06,전세,22.26,21000,-4.55,0,21000.0,8,730.0,0,"22,000",0.0,8
1150010300101540009,2025-11-06,월세,77.51,19000,,20,19480.0,2,730.0,1,,,30
1150010300101620013,2025-11-06,전세,50.28,14900,0.0,0,14900.0,3,730.0,0,"14,900",0.0,24
1150010300104760040,2025-11-06,월세,58.5,12000,,40,12960.0,3,730.0,1,,,40
1150010300104760040,2025-11-06,월세,58.5,12000,0.0,15,12360.0,2,730.0,0,"12,000",0.0,40
1150010300103400026,2025-11-06,전세,41.13,12000,,0,12000.0,4,730.0,1,,,31
1150010300101050182,2025-11-06,월세,29.97,15000,,22,15528.0,5,730.0,1,,,9
1150010300104100166,2025-11-06,월세,64.99,17800,,30,18520.0,2,730.0,1,,,23
1150010300103910017,2025-11-06,월세,58.68,18000,,15,18360.0,2,730.0,1,,,24
1150010300103460064,2025-11-06,전세,29.33,18000,0.0,0,18000.0,4,730.0,0,"18,000",0.0,10
1150010300101540009,2025-11-06,월세,77.51,19000,,20,19480.0,2,730.0,1,,,30
1150010300100560563,2025-11-06,월세,33.6,10430,,15,10790.0,4,730.0,1,,,17
1150010300108660016,2025-11-06,월세,57.1,16000,,15,16360.0,2,730.0,1,,,24
1150010300104580025,2025-11-06,전세,28.18,14670,,0,14670.0,5,730.0,1,,,6
1150010300100240152,2025-11-06,전세,29.21,16200,-2.41,0,16200.0,9,730.0,0,"16,600",0.0,10
1150010300103790074,2025-11-06,월세,52.42,16500,,30,17220.0,5,730.0,1,,,17
1150010300100240274,2025-11-05,월세,48.61,12200,,10,12440.0,4,730.0,1,,,30
1150010300100560302,2025-11-05,월세,37.64,10400,,20,10880.0,3,730.0,1,,,23
1150010300100550061,2025-11-05,전세,36.95,10000,,0,10000.0,2,730.0,1,,,35
1150010300104240092,2025-11-05,전세,59.94,16000,2.96,0,16000.0,3,730.0,0,"15,540",0.0,28
1150010300101520005,2025-11-05,월세,29.25,8500,,11,8753.15,2,700.0,1,,,24
1150010300101050100,2025-11-05,전세,39.2,16000,,0,16000.0,5,700.0,1,,,13
1150010300101550027,2025-11-05,전세,38.31,17300,4.85,0,17300.0,5,730.0,0,"16,500",0.0,13
1150010300104090162,2025-11-05,전세,26.46,13480,,0,13480.0,1,730.0,1,,,9
1150010300109640018,2025-11-05,전세,22.79,13960,4.96,0,13960.0,5,730.0,0,"13,300",0.0,6
1150010300110700016,2025-11-05,월세,61.04,16000,,20,16480.0,4,730.0,1,,,29
1150010300106480010,2025-11-05,월세,20.97,26900,0.0,15,27260.0,12,730.0,0,"26,900",15.0,3
1150010300106360032,2025-11-05,월세,48.0,20000,,10,20240.0,5,730.0,1,,,15
1150010300103590003,2025-11-05,전세,49.43,9600,,0,9600.0,-1,730.0,1,,,39
1150010300103590003,2025-11-05,전세,49.43,9600,,0,9600.0,-1,730.0,1,,,39
1150010300102720006,2025-11-05,전세,12.22,10000,,0,10000.0,2,730.0,1,,,13
1150010300102720006,2025-11-05,전세,12.43,10000,,0,10000.0,3,730.0,1,,,13
1150010300106880019,2025-11-05,전세,34.44,10500,0.0,0,10500.0,4,151.0,0,"10,500",0.0,25
1150010300104240047,2025-11-05,전세,29.85,18300,-3.17,0,18300.0,5,730.0,0,"18,900",0.0,7
1150010300109870010,2025-11-05,월세,29.88,17000,-4.49,12,17288.0,7,730.0,0,"17,800",6.0,9
1150010300111870000,2025-11-05,전세,59.63,23940,-12.79,0,23940.0,4,730.0,0,"27,450",0.0,16
1150010300104550017,2025-11-05,전세,37.29,15000,,0,15000.0,3,730.0,1,,,15
1150010300100500120,2025-11-05,전세,34.29,13000,,0,13000.0,3,730.0,1,,,38
1150010300100560321,2025-11-05,전세,32.84,10700,,0,10700.0,1,730.0,1,,,17
1150010300100610027,2025-11-05,월세,27.24,19400,,20,19880.0,2,730.0,1,,,6
1150010300100980123,2025-11-05,전세,52.56,19700,-6.19,0,19700.0,2,730.0,0,"21,000",0.0,17
1150010300103790034,2025-11-05,전세,62.08,16695,5.0,0,16695.0,6,730.0,0,"15,900",0.0,23
1150010300108410005,2025-11-04,전세,24.78,15930,,0,15930.0,2,730.0,1,,,6
1150010300103500016,2025-11-04,월세,60.21,7000,,80,8920.0,4,730.0,1,,,24
1150010300103680005,2025-11-04,월세,66.71,5000,,70,6680.0,2,730.0,1,,,24
1150010300101020288,2025-11-04,전세,29.97,17910,,0,17910.0,6,730.0,1,,,6
1150010300105210012,2025-11-04,전세,16.2,17500,0.0,0,17500.0,3,730.0,0,"17,500",0.0,8
1150010300106490012,2025-11-04,전세,20.11,33800,,0,33800.0,12,,1,,,3
1150010300103650058,2025-11-04,월세,36.39,11000,,10,11240.0,1,730.0,1,,,35
1150010300106490012,2025-11-04,전세,20.11,33800,-6.11,0,33800.0,12,730.0,0,"36,000",0.0,3
1150010300100730020,2025-11-04,월세,25.03,12000,,23,12552.0,2,730.0,1,,,13
